PropertyID,BHKs,FloorArea,Bathrooms,Type_of_Sale,Furnishing_Status,Locality,Price_in_Lacs,Property_URL,Image_URL,Posted_On,Last_Modified_On
18617679,4,2395,3,New,Unfurnished,New Town,114,https://www.magicbricks.com/propertyDetails/4-BHK-2395-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423138363137363739,https://img.staticmb.com/mbimages/project/Photo_h310_w462/Project-Photo-101-Dream-One-Kolkata-5083528_600_621_310_462.jpg,"May 06, '18",38:01.5
19844870,4,2091,4,New,Unfurnished,New Town,108,https://www.magicbricks.com/propertyDetails/4-BHK-2091-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423139383434383730,https://img.staticmb.com/mbimages/project/Photo_h310_w462/Project-Photo-88-ECOS-Kolkata-5086180_600_800_310_462.jpg,"Apr 26, '18",38:01.7
31213703,4,3110,5,New,Unfurnished,New Town,144,https://www.magicbricks.com/propertyDetails/4-BHK-3110-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423331323133373033,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Dec/13/Photo_h180_w240/31213703_6_PropertyImage01513159822255_180_240.jpg,"May 04, '18",38:01.9
30977897,5,2778,4,New,Unfurnished,New Town,144,https://www.magicbricks.com/propertyDetails/5-BHK-2778-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423330393737383937,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Dec/01/Photo_h180_w240/30977897_1_Swancourt_180_240.png,"Apr 29, '18",38:04.0
33681795,5,2780,4,New,Unfurnished,New Town,133,https://www.magicbricks.com/propertyDetails/5-BHK-2780-Sq-ft-Penthouse-FOR-Sale-New-Town-in-Kolkata&id=4d423333363831373935,https://img.staticmb.com/mbimages/project/Photo_h310_w462/Project-Photo-41-Emami-Swan-Court-Kolkata-5095359_600_800_310_462.jpg,"Apr 30, '18",38:04.2
18617572,5,2960,3,New,Unfurnished,New Town,142,https://www.magicbricks.com/propertyDetails/5-BHK-2960-Sq-ft-Penthouse-FOR-Sale-New-Town-in-Kolkata&id=4d423138363137353732,https://img.staticmb.com/mbimages/project/Photo_h310_w462/Project-Photo-28-Dream-One-Kolkata-5083528_600_650_310_462.jpg,"May 06, '18",38:04.2
33156567,5,3390,4,Resale,Semi-Furnished,Rajarhat,195,https://www.magicbricks.com/propertyDetails/5-BHK-3390-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-in-Kolkata&id=4d423333313536353637,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/17/Photo_h180_w240/33156567_14_PropertyImage995-1653862938518_180_240.jpg,"May 04, '18",38:04.3
32479539,5,2778,5,New,Unfurnished,New Town,166,https://www.magicbricks.com/propertyDetails/5-BHK-2778-Sq-ft-Penthouse-FOR-Sale-New-Town-in-Kolkata-r1&id=4d423332343739353339,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/12/Photo_h180_w240/32479539_1_slider2_180_240.jpg,"Apr 25, '18",38:04.4
32135229,5,3079,5,Resale,Unfurnished,New Town,140,https://www.magicbricks.com/propertyDetails/5-BHK-3079-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423332313335323239,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/26/Photo_h180_w240/32135229_8_PropertyImage49-173523691971475_180_240.jpg,"Mar 20, '18",38:04.8
33026581,5,2608,4,Resale,Unfurnished,New Town,103,https://www.magicbricks.com/propertyDetails/5-BHK-2608-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423333303236353831,https://img.staticmb.com/mbimages/project/Photo_h310_w462/Project-Photo-28-Dream-One-Kolkata-5083528_600_650_310_462.jpg,"May 04, '18",38:04.9
18617585,5,3150,3,New,Unfurnished,New Town,151,https://www.magicbricks.com/propertyDetails/5-BHK-3150-Sq-ft-Penthouse-FOR-Sale-New-Town-in-Kolkata&id=4d423138363137353835,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Nov/10/Photo_h180_w240/30544155_6_R.C-1(2)_180_240.jpg,"May 06, '18",38:05.0
32073427,5,3000,5,Resale,Furnished,New Town,250,https://www.magicbricks.com/propertyDetails/5-BHK-3000-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423332303733343237,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Jan/16/Photo_h180_w240/31901023_12_20171223_113548_180_240.jpg,"Jan 24, '18",38:05.2
32050577,5,4780,4,Resale,Unfurnished,New Town,225,https://www.magicbricks.com/propertyDetails/5-BHK-4780-Sq-ft-Residential-House-FOR-Sale-New-Town-in-Kolkata&id=4d423332303530353737,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/25/Photo_h180_w240/33959523_19_PropertyImage59-931133181614136_180_240.jpg,23rd Jan,38:05.3
30042749,1,550,1,Resale,Furnished,Chetla,28,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423330303432373439,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/08/Photo_h180_w240/32346727_1_PropertyImage721-5909278388125_180_240.jpg,"Mar 15, '18",38:13.4
31263497,2,1300,2,Resale,Furnished,Chetla,51,https://www.magicbricks.com/propertyDetails/2-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423331323633343937,https://img.staticmb.com/mbphoto/property/cropped_images/2018/May/05/Photo_h180_w240/31263497_1_PropertyImage01525410743991_180_240.jpg,"May 05, '18",38:18.7
33900157,2,800,2,Resale,Unfurnished,Chetla,35,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423333393030313537,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/21/Photo_h180_w240/33900157_3_WhatsAppImage2018-03-19at3.51.54PM(1)_180_240.jpeg,"Apr 21, '18",38:18.8
32792807,2,825,2,Resale,Unfurnished,Chetla,35,https://www.magicbricks.com/propertyDetails/2-BHK-825-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423332373932383037,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/29/Photo_h180_w240/32792807_1_PropertyImage719-2683927638446_180_240.jpg,"Mar 30, '18",38:18.9
31585547,2,1105,2,New,Unfurnished,Chetla,66.3,https://www.magicbricks.com/propertyDetails/2-BHK-1105-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423331353835353437,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Mar/01/Photo_h180_w240/24528157_4_IMG_89483954483540145366923_180_240.JPG,"May 03, '18",38:19.0
33760177,2,1000,2,Resale,Furnished,Chetla,48,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423333373630313737,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/05/Photo_h180_w240/32308995_3_2-large_180_240.jpg,"Apr 14, '18",38:19.1
32256023,2,960,2,New,Unfurnished,Chetla,72,https://www.magicbricks.com/propertyDetails/2-BHK-960-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata-r1&id=4d423332323536303233,https://img.staticmb.com/mbphoto/property/cropped_images/2018/May/03/Photo_h180_w240/33729253_10_20180412_141821_180_240.jpg,"Apr 17, '18",38:19.1
32504119,2,1200,2,Resale,Unfurnished,Chetla,50,https://www.magicbricks.com/propertyDetails/2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423332353034313139,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/15/Photo_h180_w240/33106925_4_PropertyImage01521098064679_180_240.jpg,"May 03, '18",38:19.2
33724771,2,1167,2,Resale,Furnished,Chetla,95,https://www.magicbricks.com/propertyDetails/2-BHK-1167-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423333373234373731,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/14/Photo_h180_w240/32908599_1_SumanNaveli_180_240.jpg,"Apr 12, '18",38:19.3
33199941,2,600,1,Resale,Unfurnished,Chetla,32,https://www.magicbricks.com/propertyDetails/2-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423333313939393431,https://img.staticmb.com/mbphoto/property/cropped_images/2018/May/05/Photo_h180_w240/34161935_4_ele1_180_240.jpg,"Mar 19, '18",38:19.4
32074183,2,800,1,Resale,Unfurnished,Chetla,45,https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423332303734313833,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/16/Photo_h180_w240/33791833_3_pic1_180_240.jpg,"Mar 14, '18",38:19.5
24528157,2,811,2,New,Unfurnished,Chetla,48.7,https://www.magicbricks.com/propertyDetails/2-BHK-811-Sq-ft-Residential-House-FOR-Sale-Chetla-in-Kolkata&id=4d423234353238313537,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Dec/13/Photo_h180_w240/30911143_2_PropertyImage01513155082457_180_240.jpg,27th Apr,38:19.6
31204429,3,1210,2,New,Semi-Furnished,Chetla,72.6,https://www.magicbricks.com/propertyDetails/3-BHK-1210-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423331323034343239,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Dec/13/Photo_h180_w240/31204429_9_IMG_20171111_112739__Bedroom2_180_240.jpg,"Apr 17, '18",38:22.8
32511469,3,1300,2,Resale,Unfurnished,Chetla,80,https://www.magicbricks.com/propertyDetails/3-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423332353131343639,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/14/Photo_h180_w240/32511469_1_PropertyImage351-2511874277873_180_240.jpg,"Apr 06, '18",38:22.8
24522979,3,1745,3,Resale,Furnished,Chetla,150,https://www.magicbricks.com/propertyDetails/3-BHK-1745-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423234353232393739,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Jul/02/Photo_h180_w240/24522979_1_20150820_1119152118714850452890638_180_240.jpg,"Jan 12, '18",38:23.0
26487537,3,1105,2,New,Unfurnished,Chetla,66.3,https://www.magicbricks.com/propertyDetails/3-BHK-1105-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423236343837353337,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Sep/18/Photo_h180_w240/26487537_1_PropertyImage01505729607939_180_240.jpg,"May 01, '18",38:23.1
32896369,3,1300,3,New,Unfurnished,Chetla,68,https://www.magicbricks.com/propertyDetails/3-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423332383936333639,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/05/Photo_h180_w240/32896369_2_PropertyImage534-4114125646257_180_240.jpg,"Apr 03, '18",38:23.1
28916199,3,1390,2,New,Unfurnished,Chetla,89.4,https://www.magicbricks.com/propertyDetails/3-BHK-1390-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423238393136313939,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Feb/14/Photo_h180_w240/32511739_1_PropertyImage665-3352835259417_180_240.jpg,"May 03, '18",38:23.2
32511739,3,990,2,Resale,Unfurnished,Chetla,60,https://www.magicbricks.com/propertyDetails/3-BHK-990-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423332353131373339,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/28/Photo_h180_w240/34027149_1_IshaVilla8.02.18(1)_180_240.JPG,"Apr 03, '18",38:23.3
28916029,3,1350,2,New,Unfurnished,Chetla,87,https://www.magicbricks.com/propertyDetails/3-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata-r1&id=4d423238393136303239,https://img.staticmb.com/mbphoto/property/cropped_images/2017/Oct/24/Photo_h180_w240/30176563_1_PurtiNest_180_240.jpg,"May 03, '18",38:23.4
31747245,3,1448,2,New,Unfurnished,Chetla,108,https://www.magicbricks.com/propertyDetails/3-BHK-1448-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata-r1&id=4d423331373437323435,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Apr/10/Photo_h180_w240/33658699_1_IshaVilla8.02.18(1)_180_240.JPG,"Apr 11, '18",38:23.5
33049595,3,1350,2,New,Unfurnished,Chetla,67.5,https://www.magicbricks.com/propertyDetails/3-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423333303439353935,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/14/Photo_h180_w240/32909021_1_PurtiNest_180_240.jpg,"Apr 13, '18",38:23.6
30537737,3,1400,2,Resale,Unfurnished,Chetla,65,https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata-r2&id=4d423330353337373337,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/19/Photo_h180_w240/33187201_1_GreenEnclaveAlipore10.02.18(5)_180_240.JPG,"Mar 18, '18",38:23.7
32600377,3,1722,2,Resale,Unfurnished,Chetla,68,https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423332363030333737,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/23/Photo_h180_w240/33282267_1_Ishavilla25-04-17(2)_180_240.JPG,"Apr 18, '18",38:23.8
33704679,3,1200,2,Resale,Unfurnished,Chetla,105,https://www.magicbricks.com/propertyDetails/3-BHK-1722-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423333373034363739,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Jan/15/Photo_h180_w240/31549953_1_Ishavilla25-04-17(2)_180_240.JPG,"Apr 12, '18",38:23.9
33248889,3,1501,2,Resale,Furnished,Chetla,95,https://www.magicbricks.com/propertyDetails/3-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Sale-Chetla-in-Kolkata&id=4d423333323438383839,https://img.staticmb.com/mbphoto/property/cropped_images/2018/Mar/14/Photo_h180_w240/33079761_4_IP7_180_240.PNG,"Mar 21, '18",38:24.1
32629253,5,1800,3,Resale,Semi-Furnished,Chetla,90,https://www.magicbricks.com/propertyDetails/5-BHK-1800-Sq-ft-Residential-House-FOR-Sale-Chetla-in-Kolkata&id=4d423332363239323533,https://img.staticmb.com/mbphoto/property/cropped_images/2018/May/05/Photo_h180_w240/34159631_1_IshaVilla8.02.18(1)_180_240.JPG,5th Apr,38:33.7
